"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"8213","19","Palmeiras","1","Vanderlan","6","Zagueiro","90"
"8213","19","Cruzeiro","1","Helibelton Palacios","24","Zagueiro","95"
"8213","19","Cruzeiro","1","Matheus Jussa","18","Meio-campo","64"
"8214","19","Bragantino","1","Alerrandro Barra Mansa Realino de Souza","9","Atacante","88"
"8214","19","Bragantino","1","Aderlan Silva","13","Zagueiro","31"
"8214","19","Vasco","1","Gary Medel","17","Zagueiro","76"
"8214","19","Vasco","1","Luca Orellano","14","Meio-campo","36"
"8214","19","Bragantino","1","Juninho Capixaba","29","Zagueiro","76"
"8214","19","Vasco","1","Zé Gabriel","23","Meio-campo","85"
"8214","19","Vasco","1","Leo Jardim","1","Goleiro","74"
"8214","19","Vasco","1","Marlon Gomes","25","Meio-campo","35"
"8215","19","Athletico-PR","1","Thiago Heleno","44","Zagueiro","96"
"8215","19","Athletico-PR","1","Erick Luis Conrado Carvalho","26","Meio-campo","47"
"8215","19","Athletico-PR","1","Fernandinho","5","Meio-campo","34"
"8215","19","Cuiaba","1","Deyverson","16","Atacante","40"
"8215","19","Athletico-PR","1","Agustín Canobbio","14","Meio-campo","67"
"8215","19","Athletico-PR","1","Carlos de Menezes Júnior","25","Zagueiro","40"
"8215","19","Cuiaba","1","Alan Empereur","33","Zagueiro","83"
"8215","19","Cuiaba","1","Rikelme","20","Zagueiro","36"
"8217","20","Internacional","1","Nicolás Hernández","22","Zagueiro","98"
"8217","20","Internacional","1","Sergio Rochet","33","Goleiro","12"
"8217","20","Fortaleza","1","Juan Martín Lucero","9","Atacante","98"
"8217","20","Fortaleza","1","Tomás Pochettino","7","Meio-campo","43"
"8217","20","Fortaleza","1","José Welison","17","Meio-campo","12"
"8217","20","Internacional","1","Pedro Henrique Konzen","28","Meio-campo","94"
"8217","20","Internacional","1","Bruno Henrique Corsini","8","Meio-campo","12"
"8217","20","Fortaleza","1","João Ricardo Riedi","1","Goleiro","65"
"8217","20","Fortaleza","1","Thiago Galhardo","91","Atacante","14"
"8216","20","Sao Paulo","1","Rafinha","13","Zagueiro","93"
"8216","20","Sao Paulo","1","Welington","6","Zagueiro","53"
"8216","20","Botafogo-RJ","1","Danilo Neves","6","Meio-campo","61"
"8216","20","Sao Paulo","1","Diego Costa","4","Zagueiro","91"
"8216","20","Sao Paulo","1","Luciano da Rocha Neves","10","Atacante","50"
"8216","20","Botafogo-RJ","1","Leonel Di Plácido","24","Zagueiro","2"
"8218","20","Cuiaba","1","Alan Empereur","33","Zagueiro","37"
"8218","20","Palmeiras","1","Jhonatan dos Santos Rosa","40","Meio-campo","58"
"8218","20","Palmeiras","1","Luan Garcia Teixeira","13","Zagueiro","38"
"8218","20","Palmeiras","1","Joaquín Piquerez","22","Zagueiro","18"
"8218","20","Cuiaba","1","Marllon Borges","4","Zagueiro","74"
"8218","20","Palmeiras","1","José Rafael Vivian","8","Meio-campo","65"
"8218","20","Palmeiras","1","Murilo Cerqueira","26","Zagueiro","44"
"8218","20","Palmeiras","1","Raphael Cavalcante Veiga","23","Meio-campo","31"
"8219","20","America-MG","1","Everaldo","37","Atacante","91"
"8219","20","Fluminense","1","Jhon Arias","21","Meio-campo","91"
"8220","20","Cruzeiro","1","Lucas Silva Borges","16","Meio-campo","67"
"8220","20","Corinthians","1","Guilherme Biro","26","Atacante","54"
"8220","20","Corinthians","1","João Victor Andrade Caetano","14","Zagueiro","49"
"8220","20","Cruzeiro","1","Matheus Jussa","18","Meio-campo","77"
"8220","20","Cruzeiro","1","Arthur Gomes","19","Meio-campo","25"
"8220","20","Corinthians","1","Gabriel Moscardo","44","Meio-campo","49"
"8221","20","Vasco","1","Gary Medel","17","Zagueiro","89"
"8221","20","Vasco","1","Sergio Antonio De Luiz Junior","70","Meio-campo","57"
"8221","20","Vasco","1","Paulinho","18","Meio-campo","44"
"8221","20","Atletico-MG","1","Jemerson de Jesus Nascimento","34","Zagueiro","61"
"8221","20","Vasco","1","Leonardo Pinheiro","3","Zagueiro","93"
"8221","20","Vasco","1","Gabriel Dias","13","Zagueiro","79"
"8221","20","Vasco","1","Bruno Praxedes","21","Meio-campo","54"
"8221","20","Atletico-MG","1","Renzo Saravia","26","Zagueiro","65"
"8221","20","Atletico-MG","1","Rodrigo Battaglia","21","Meio-campo","49"
"8223","20","Bahia","1","Julio Cesar de Rezende Miranda","5","Meio-campo","55"
"8223","20","Bragantino","1","Matheus Gonçalves","25","Atacante","73"
"8223","20","Bragantino","1","Jadsom","5","Meio-campo","47"
"8223","20","Bragantino","1","Aderlan Silva","13","Zagueiro","16"
"8223","20","Bahia","1","Kanu","4","Zagueiro","13"
"8223","20","Bragantino","1","José Hurtado","34","Zagueiro","50"
"8223","20","Bragantino","1","Luan Patrick","30","Zagueiro","43"
"8224","20","Santos","1","João Paulo","34","Goleiro","95"
"8224","20","Santos","1","Yeferson Soteldo","10","Meio-campo","72"
"8224","20","Santos","1","Joaquim Henrique","28","Zagueiro","16"
"8224","20","Gremio","1","Gustavo Martins","53","Zagueiro","94"
"8224","20","Gremio","1","Fábio Pereira da Silva","2","Zagueiro","43"
"8224","20","Gremio","2","Reinaldo Manoel da Silva","6","Zagueiro","92"
"8224","20","Santos","1","José Rodolfo Pires Ribeiro","16","Meio-campo","97"
"8224","20","Santos","1","Julio Furch","11","Atacante","91"
"8224","20","Santos","1","Marcos Leonardo","9","Atacante","64"
"8224","20","Gremio","1","Bruno Alves","34","Zagueiro","95"
"8224","20","Gremio","1","Rodrigo Ely","5","Zagueiro","86"
"8224","20","Gremio","1","Reinaldo Manoel da Silva","6","Zagueiro","16"
"8222","20","Coritiba","1","Robson Fernandes","30","Meio-campo","46"
"8222","20","Flamengo","1","Gerson Santos da Silva","20","Meio-campo","65"
"8222","20","Coritiba","1","Kaio César Andrade Lima","37","Atacante","86"
"8222","20","Flamengo","1","Ayrton Lucas Dantas de Medeiros","6","Zagueiro","88"
"8222","20","Flamengo","1","Bruno Henrique","27","Atacante","26"
"8222","20","Coritiba","1","Matheus Bianqui","17","Meio-campo","49"
"8225","20","Goias","1","Raphael Guzzo","5","Meio-campo","94"
"8225","20","Athletico-PR","1","Agustín Canobbio","14","Meio-campo","95"
"8225","20","Athletico-PR","1","Fernandinho","5","Meio-campo","57"
"8225","20","Goias","1","Bruno Melo","19","Zagueiro","89"
"8225","20","Athletico-PR","1","Erick Luis Conrado Carvalho","26","Meio-campo","80"
"8225","20","Athletico-PR","1","Arturo Vidal","23","Meio-campo","18"
"8226","21","Flamengo","1","Wesley França","43","Zagueiro","66"
"8226","21","Internacional","1","Enner Valencia","13","Atacante","95"
"8226","21","Internacional","1","Matheus Dias","41","Atacante","36"
"8226","21","Flamengo","1","Erick Pulgar","5","Meio-campo","42"
"8226","21","Internacional","1","Johnny Cardoso","30","Meio-campo","86"
"8226","21","Internacional","1","Hugo Mallo","2","Zagueiro","29"
"8227","21","Corinthians","1","Bruno Méndez","25","Zagueiro","93"
"8227","21","Corinthians","1","Léo Mana","13","Zagueiro","13"
"8227","21","Corinthians","1","Lucas Veríssimo","3","Zagueiro","80"
"8227","21","Goias","1","Anderson de Oliveira da Silva","70","Atacante","84"
"8228","21","Bragantino","1","Juninho Capixaba","29","Zagueiro","93"
"8228","21","Bragantino","1","Thiago Borbas","18","Atacante","43"
"8228","21","Cuiaba","1","Filipe Augusto Carvalho Souza","5","Meio-campo","86"
"8228","21","Cuiaba","1","Marllon Borges","4","Zagueiro","43"
"8228","21","Bragantino","1","Léo Realpe","2","Zagueiro","85"
"8228","21","Bragantino","1","Yani Quintero","14","Meio-campo","35"
"8228","21","Cuiaba","1","Raniele","14","Meio-campo","69"
"8229","21","Botafogo-RJ","1","Diego Costa","19","Atacante","18"
"8229","21","Bahia","1","Cauly","8","Meio-campo","27"
"8229","21","Botafogo-RJ","1","Janderson","39","Atacante","79"
"8229","21","Bahia","1","Yago Rocha","20","Meio-campo","85"
"8229","21","Bahia","1","Vinicius Mingotti","21","Atacante","23"
"8231","21","America-MG","2","Wellington Paulista","9","Atacante","102"
"8231","21","Sao Paulo","2","Robert Arboleda","5","Zagueiro","74"
"8231","21","America-MG","1","Iago Maidana","3","Zagueiro","79"
"8231","21","America-MG","1","Felipe Azevedo","11","Atacante","33"
"8231","21","Sao Paulo","1","Matheus Belém","44","Zagueiro","36"
"8231","21","America-MG","2","Gonzalo Mastriani","17","Atacante","73"
"8231","21","America-MG","1","Juninho","8","Meio-campo","80"
"8231","21","America-MG","1","Breno","28","Meio-campo","66"
"8231","21","America-MG","1","Emmanuel Martínez","5","Meio-campo","19"
"8230","21","Atletico-MG","1","Hulk","7","Atacante","99"
"8230","21","Atletico-MG","1","Mariano","25","Zagueiro","72"
"8230","21","Atletico-MG","1","Otávio Henrique Passos Santos","5","Meio-campo","38"
"8230","21","Santos","1","Douglas Moreira","19","Meio-campo","86"
"8230","21","Atletico-MG","1","Mauricio Lemos","28","Zagueiro","97"
"8230","21","Atletico-MG","1","Rodrigo Battaglia","21","Meio-campo","49"
"8230","21","Santos","1","Lucas Braga Ribeiro","30","Atacante","92"
"8232","21","Palmeiras","1","Richard Ríos","27","Meio-campo","56"
"8232","21","Vasco","1","Zé Gabriel","23","Meio-campo","64"
"8232","21","Palmeiras","1","Luan Garcia Teixeira","13","Zagueiro","97"
"8232","21","Vasco","1","Paulinho","18","Meio-campo","99"
"8232","21","Vasco","1","Robson Bambu","30","Zagueiro","48"
"8233","21","Fortaleza","1","Cristian Chagas Tarouco","4","Zagueiro","80"
"8233","21","Fortaleza","1","Mário Sérgio Santos Costa","12","Meio-campo","65"
"8233","21","Coritiba","1","Reynaldo Cesar Moraes","4","Zagueiro","54"
"8233","21","Coritiba","1","Matheus Bianqui","17","Meio-campo","51"
"8233","21","Coritiba","1","Jamerson Bahia","83","Zagueiro","22"
"8233","21","Fortaleza","1","Gonzalo Escobar","33","Zagueiro","71"
"8233","21","Coritiba","1","Hayner","2","Zagueiro","73"
"8233","21","Coritiba","1","Sebastián Gómez","19","Meio-campo","51"
"8233","21","Coritiba","1","Robson Fernandes","30","Meio-campo","40"
"8234","21","Athletico-PR","1","Arturo Vidal","23","Meio-campo","37"
"8234","21","Fluminense","1","Yony González","15","Meio-campo","50"
"8234","21","Fluminense","1","Lima","45","Atacante","10"
"8234","21","Athletico-PR","2","Vinicius Kauê","21","Zagueiro","22"
"8234","21","Athletico-PR","1","Agustín Canobbio","14","Meio-campo","44"
"8234","21","Athletico-PR","1","Vitor Roque","9","Atacante","5"
"8234","21","Fluminense","1","Marlon","4","Zagueiro","33"
"8235","21","Gremio","1","Gabriel Grando","12","Goleiro","88"
"8235","21","Gremio","1","Luis Alberto Suárez","9","Atacante","68"
"8235","21","Cruzeiro","1","Marlon Rodrigues Xavier","3","Zagueiro","50"
"8235","21","Gremio","1","Fábio Pereira da Silva","2","Zagueiro","89"
"8235","21","Gremio","1","Cuiabano","54","Zagueiro","69"
"8235","21","Cruzeiro","1","Machado","23","Meio-campo","82"
"8235","21","Cruzeiro","1","Neris","27","Zagueiro","38"
"8236","22","Goias","2","Lucas Halter","3","Zagueiro","92"
"8236","22","Internacional","2","Luiz Adriano","9","Atacante","92"
"8236","22","Goias","1","Magno Jose da Silva","2","Zagueiro","51"
"8236","22","Internacional","1","Wanderson","11","Meio-campo","49"
"8236","22","Internacional","1","Charles Aránguiz","20","Meio-campo","27"
"8236","22","Goias","2","Magno Jose da Silva","2","Zagueiro","91"
"8236","22","Goias","1","Guilherme","60","Meio-campo","5"
"8236","22","Internacional","1","Enner Valencia","13","Atacante","41"
"8237","22","Athletico-PR","1","Fernandinho","5","Meio-campo","27"
"8237","22","Atletico-MG","1","Hulk","7","Atacante","74"
"8237","22","Athletico-PR","2","Fernandinho","5","Meio-campo","82"
"8237","22","Athletico-PR","1","Vitor Roque","9","Atacante","29"
"8237","22","Atletico-MG","1","Jemerson de Jesus Nascimento","34","Zagueiro","95"
"8237","22","Atletico-MG","1","Éverson Felipe Marques Pires","22","Goleiro","59"
"8238","22","Botafogo-RJ","2","Gabriel Appelt Pires","14","Meio-campo","98"
"8238","22","Botafogo-RJ","1","Gabriel Appelt Pires","14","Meio-campo","98"
"8238","22","Botafogo-RJ","1","Víctor Cuesta","15","Zagueiro","50"
"8238","22","Flamengo","1","Bruno Henrique","27","Meio-campo","45"
"8238","22","Botafogo-RJ","1","Danilo Neves","6","Meio-campo","85"
"8238","22","Flamengo","1","Fabrício Bruno","15","Zagueiro","95"
"8238","22","Flamengo","1","Ayrton Lucas Dantas de Medeiros","6","Zagueiro","43"
"8239","22","Gremio","1","Rodrigo Ely","5","Zagueiro","69"
"8239","22","Cuiaba","1","Lucas Mineiro","31","Meio-campo","41"
"8239","22","Gremio","1","Everton","13","Meio-campo","62"
"8241","22","Fluminense","1","John Kennedy","9","Atacante","45"
"8241","22","Fluminense","1","Diogo Barbosa","16","Zagueiro","26"
"8241","22","Fortaleza","1","José Welison","17","Meio-campo","42"
"8241","22","Fluminense","1","André","7","Meio-campo","94"
"8241","22","Fluminense","1","Samuel Xavier","2","Zagueiro","30"
"8241","22","Fortaleza","1","Gonzalo Escobar","33","Zagueiro","91"
"8241","22","Fortaleza","1","Emanuel Brítez","19","Zagueiro","28"
"8240","22","Palmeiras","2","Murilo Cerqueira","26","Zagueiro","92"
"8240","22","Palmeiras","1","Gustavo Gómez","15","Zagueiro","92"
"8240","22","Palmeiras","1","José Rafael Vivian","8","Meio-campo","84"
"8240","22","Corinthians","2","Maycon de Andrade Barberan","7","Meio-campo","96"
"8240","22","Corinthians","1","Lucas Veríssimo","3","Zagueiro","98"
"8240","22","Palmeiras","1","Murilo Cerqueira","26","Zagueiro","92"
"8242","22","Bahia","1","Vitor Hugo Franchescoli de Souza","31","Zagueiro","88"
"8242","22","Vasco","1","Zé Vitor","44","Zagueiro","98"
"8242","22","Vasco","1","Leonardo Pinheiro","3","Zagueiro","41"
"8242","22","Vasco","2","Jair Rodrigues Júnior","8","Meio-campo","94"
"8242","22","Bahia","1","Gilberto Moraes Júnior","2","Zagueiro","20"
"8242","22","Vasco","1","Gary Medel","17","Meio-campo","72"
"8243","22","Bragantino","1","Juninho Capixaba","29","Zagueiro","92"
"8243","22","Bragantino","1","Matheus Gonçalves","25","Atacante","76"
"8243","22","Bragantino","1","Thiago Borbas","18","Atacante","14"
"8243","22","Cruzeiro","1","Rafael Elias","40","Atacante","47"
"8243","22","Bragantino","1","Alerrandro Barra Mansa Realino de Souza","9","Atacante","87"
"8243","22","Bragantino","1","Vitor Hugo Naum dos Santos","28","Meio-campo","41"
"8244","22","Santos","2","Yeferson Soteldo","10","Meio-campo","94"
"8244","22","Santos","1","Yeferson Soteldo","10","Meio-campo","94"
"8244","22","Santos","1","Stiven Mendoza","20","Meio-campo","57"
"8244","22","America-MG","1","Óscar Méndez","23","Meio-campo","77"
"8244","22","Santos","1","Jean Lucas Oliveira","8","Meio-campo","93"
"8244","22","Santos","1","Tomás Rincón","25","Meio-campo","50"
"8246","23","Flamengo","1","Wesley França","43","Meio-campo","30"
"8246","23","Athletico-PR","1","Hugo Moura","17","Meio-campo","58"
"8246","23","Flamengo","2","Gabriel Barbosa","10","Atacante","67"
"8246","23","Flamengo","1","Éverton Ribeiro","7","Meio-campo","52"
"8246","23","Athletico-PR","1","Alex Paulo Menezes Santana","80","Meio-campo","71"
"8247","23","Internacional","1","Matheus Dias","41","Meio-campo","97"
"8247","23","Internacional","1","Gabriel Girotto Franco","23","Meio-campo","30"
"8247","23","Sao Paulo","1","Jonathan Calleri","9","Atacante","94"
"8247","23","Sao Paulo","1","Pablo Maia","29","Meio-campo","41"
"8247","23","Internacional","1","Lucca Holanda Sampaio Tavares","45","Atacante","98"
"8247","23","Internacional","1","Keiller","1","Goleiro","47"
"8247","23","Internacional","1","Gabriel Mercado","25","Zagueiro","18"
"8247","23","Sao Paulo","1","Rafinha","13","Zagueiro","75"
"8247","23","Sao Paulo","1","Diego Costa","4","Zagueiro","16"
"8248","23","Santos","1","Rodrigo Fernández","14","Meio-campo","79"
"8248","23","Santos","1","Júnior Caiçara","80","Zagueiro","36"
"8248","23","Cruzeiro","1","Marlon Rodrigues Xavier","3","Zagueiro","17"
"8248","23","Santos","1","João Basso","2","Zagueiro","50"
"8248","23","Cruzeiro","1","Luciano Castán","4","Zagueiro","50"
"8249","23","Corinthians","1","Bruno Méndez","25","Zagueiro","93"
"8249","23","Fortaleza","1","Mário Sérgio Santos Costa","12","Meio-campo","29"
"8249","23","Corinthians","1","Carlos Gilberto do Nascimento Silva","4","Zagueiro","87"
"8250","23","Coritiba","1","Thiago Dombroski","55","Zagueiro","55"
"8250","23","Coritiba","1","Hayner","2","Zagueiro","25"
"8250","23","Coritiba","1","Bruno Gomes","6","Meio-campo","36"
"8250","23","Bahia","1","Julio Cesar de Rezende Miranda","5","Meio-campo","32"
"8251","23","Gremio","1","Walter Kannemann","4","Zagueiro","48"
"8251","23","Bragantino","1","Aderlan Silva","13","Zagueiro","91"
"8251","23","Bragantino","1","Hélio Junio Nunes de Castro","11","Meio-campo","37"
"8251","23","Gremio","1","Mathías Villasanti","20","Meio-campo","37"
"8251","23","Bragantino","1","Matheus Fernandes","35","Meio-campo","56"
"8251","23","Bragantino","1","Eduardo Sasha","19","Atacante","28"
"8252","23","America-MG","2","Danilo Avelar","22","Zagueiro","77"
"8252","23","Cuiaba","1","Filipe Augusto Carvalho Souza","5","Meio-campo","60"
"8252","23","America-MG","1","Felipe Azevedo","11","Atacante","65"
"8252","23","America-MG","1","Rodriguinho","75","Meio-campo","4"
"8252","23","America-MG","1","Rodrigo Varanda","65","Atacante","83"
"8252","23","America-MG","1","Danilo Avelar","22","Zagueiro","50"
"8253","23","Palmeiras","1","Kevin","37","Atacante","67"
"8253","23","Goias","1","Raphael Guzzo","5","Meio-campo","72"
"8253","23","Goias","2","Raphael Guzzo","5","Meio-campo","75"
"8253","23","Palmeiras","1","Rony","10","Atacante","81"
"8253","23","Palmeiras","1","José Manuel Alberto López","18","Meio-campo","30"
"8253","23","Goias","1","Willian","12","Meio-campo","8"
"8254","23","Vasco","1","Zé Gabriel","23","Meio-campo","88"
"8254","23","Vasco","1","José Luis Rodríguez Bebanz","2","Zagueiro","39"
"8254","23","Fluminense","1","Marlon","4","Zagueiro","34"
"8254","23","Vasco","1","Gabriel Pec","11","Atacante","73"
"8254","23","Vasco","1","Pablo Vegetti","99","Atacante","15"
"8255","23","Atletico-MG","1","Mariano","25","Zagueiro","45"
"8255","23","Atletico-MG","1","Matías Zaracho","15","Meio-campo","91"
"8255","23","Botafogo-RJ","1","Leonel Di Plácido","24","Zagueiro","28"
"8174","15","Corinthians","1","Fábio Santos","6","Zagueiro","40"
"8174","15","Gremio","1","Walter Kannemann","4","Zagueiro","54"
"8256","24","Bahia","1","Lucas Mugni","19","Meio-campo","96"
"8256","24","Santos","1","Joaquim Henrique","28","Zagueiro","87"
"8256","24","Santos","1","Lucas Rafael Araújo Lima","23","Meio-campo","89"
"8257","24","Bragantino","1","Matheus Fernandes","35","Meio-campo","93"
"8257","24","America-MG","1","Everaldo","37","Atacante","79"
"8257","24","Bragantino","1","Lucas Rafael","45","Zagueiro","54"
"8258","24","Goias","1","Julián Palacios","10","Meio-campo","85"
"8258","24","Flamengo","1","Bruno Henrique","27","Atacante","87"
"8258","24","Flamengo","1","Igor Jesus","48","Meio-campo","93"
"8258","24","Flamengo","1","Fabrício Bruno","15","Zagueiro","71"
"8259","24","Fluminense","1","Marcelo Vieira da Silva Júnior","12","Zagueiro","90"
"8259","24","Fluminense","1","André","7","Meio-campo","85"
"8259","24","Fluminense","1","Felipe Melo","30","Zagueiro","39"
"8259","24","Cruzeiro","1","Wesley Ribeiro Silva","11","Meio-campo","30"
"8259","24","Fluminense","1","Fábio Deivson Lopes Maciel","1","Goleiro","88"
"8259","24","Fluminense","1","Keno","11","Meio-campo","82"
"8259","24","Fluminense","1","Nino","33","Zagueiro","34"
"8260","24","Sao Paulo","1","Nathan","45","Zagueiro","67"
"8260","24","Fortaleza","1","Pedro Augusto","21","Meio-campo","98"
"8260","24","Fortaleza","1","Mário Sérgio Santos Costa","12","Meio-campo","69"
"8260","24","Fortaleza","1","José Welison","17","Meio-campo","27"
"8260","24","Sao Paulo","1","Rodriguinho","18","Meio-campo","88"
"8260","24","Sao Paulo","1","Diego Costa","4","Zagueiro","53"
"8260","24","Fortaleza","1","Thiago Galhardo","91","Atacante","93"
"8260","24","Fortaleza","1","João Ricardo Riedi","1","Goleiro","60"
"8260","24","Fortaleza","1","Cristian Chagas Tarouco","4","Zagueiro","18"
"8261","24","Vasco","1","Sebastián Ferreira","9","Atacante","79"
"8261","24","Coritiba","1","Willian Farias","8","Meio-campo","73"
"8261","24","Coritiba","1","Benjamín Kuscevic","13","Zagueiro","89"
"8261","24","Coritiba","1","Andreas Samaris","22","Meio-campo","3"
"8262","24","Athletico-PR","1","Thiago Heleno","44","Zagueiro","55"
"8262","24","Athletico-PR","1","Vitor Bueno","8","Meio-campo","31"
"8262","24","Internacional","1","Carlos de Pena","14","Meio-campo","63"
"8262","24","Internacional","1","Matheus Dias","41","Meio-campo","12"
"8262","24","Athletico-PR","1","Pablo Felipe Teixeira","92","Atacante","52"
"8262","24","Internacional","1","Wanderson","11","Atacante","98"
"8262","24","Internacional","1","Fabricio Bustos","16","Zagueiro","50"
"8262","24","Internacional","1","Nicolás Hernández","22","Zagueiro","7"
"8263","24","Gremio","1","Rodrigo Ely","5","Zagueiro","34"
"8263","24","Palmeiras","1","Mayke","12","Meio-campo","63"
"8263","24","Gremio","2","Mathías Villasanti","20","Meio-campo","86"
"8263","24","Gremio","1","Gabriel Grando","12","Goleiro","99"
"8263","24","Gremio","1","João Pedro","11","Atacante","51"
"8263","24","Palmeiras","1","Gabriel Menino","25","Meio-campo","72"
"8263","24","Palmeiras","1","Marcos Rocha","2","Zagueiro","47"
"8263","24","Gremio","1","Mathías Villasanti","20","Meio-campo","59"
"8264","24","Corinthians","1","Yuri Alberto","9","Atacante","97"
"8264","24","Corinthians","1","Carlos Gilberto do Nascimento Silva","4","Zagueiro","87"
"8264","24","Botafogo-RJ","1","Diego Costa","19","Atacante","87"
"8264","24","Botafogo-RJ","1","Adryelson","34","Zagueiro","71"
"8264","24","Corinthians","1","Fagner","23","Zagueiro","88"
"8264","24","Corinthians","1","Gabriel Moscardo","44","Meio-campo","42"
"8264","24","Botafogo-RJ","1","Danilo Neves","6","Meio-campo","73"
"8264","24","Botafogo-RJ","1","Marlon Freitas","17","Meio-campo","51"
"8264","24","Botafogo-RJ","2","Fernando Marçal","21","Zagueiro","23"
"8265","24","Atletico-MG","1","Otávio Henrique Passos Santos","5","Meio-campo","81"
"8265","24","Atletico-MG","1","Mauricio Lemos","28","Zagueiro","24"
"8265","24","Cuiaba","1","Denilson","27","Meio-campo","50"
"8265","24","Atletico-MG","1","Pedrinho","38","Meio-campo","69"
"8265","24","Cuiaba","1","Marllon Borges","4","Zagueiro","61"
"8265","24","Cuiaba","1","Lucas Mineiro","31","Meio-campo","49"
"8175","15","America-MG","2","Felipe Azevedo","11","Atacante","99"
"8175","15","America-MG","1","Felipe Azevedo","11","Atacante","98"
"8175","15","America-MG","1","Emmanuel Martínez","5","Meio-campo","35"
"8175","15","Vasco","1","Lucas Piton","6","Zagueiro","49"
"8175","15","America-MG","2","Iago Maidana","3","Zagueiro","50"
"8175","15","America-MG","1","Óscar Méndez","23","Meio-campo","80"
"8175","15","Vasco","1","Sergio Antonio De Luiz Junior","70","Meio-campo","81"
"8245","22","Sao Paulo","1","Jonathan Calleri","9","Atacante","83"
"8245","22","Coritiba","1","Henrique Adriano Buss","3","Zagueiro","83"
"8245","22","Coritiba","1","Robson Fernandes","30","Meio-campo","6"
"8245","22","Sao Paulo","1","Luan Vinícius da Silva Santos","8","Meio-campo","58"
"8245","22","Coritiba","1","Victor Luis","26","Zagueiro","69"
"8266","25","Flamengo","1","Thiago Maia","8","Meio-campo","24"
"8266","25","Bahia","1","Yago Rocha","20","Meio-campo","60"
"8266","25","Bahia","2","Kanu","4","Zagueiro","49"
"8266","25","Bahia","1","Julio Cesar de Rezende Miranda","5","Meio-campo","61"
"8267","25","Gremio","1","Lucas Besozzi","22","Atacante","74"
"8267","25","Fortaleza","1","Marcelo da Conceição Benevenuto Malaquias","5","Zagueiro","96"
"8267","25","Gremio","1","Nathan","14","Meio-campo","59"
"8268","25","Sao Paulo","1","Gabriel Neves","20","Meio-campo","95"
"8268","25","Sao Paulo","1","Lucas Beraldo","35","Zagueiro","52"
"8268","25","Sao Paulo","1","Wellington Rato","27","Meio-campo","24"
"8268","25","Corinthians","1","Ángel Romero","11","Meio-campo","33"
"8268","25","Sao Paulo","1","Rafinha","13","Zagueiro","55"
"8268","25","Sao Paulo","1","Jonathan Calleri","9","Atacante","48"
"8268","25","Corinthians","1","Gustavo Mosquito","19","Meio-campo","38"
"8269","25","Cuiaba","1","Alan Empereur","33","Zagueiro","53"
"8269","25","Fluminense","1","Lima","45","Meio-campo","60"
"8269","25","Fluminense","1","Martinelli","8","Meio-campo","17"
"8269","25","Cuiaba","1","Fernando Sobral","88","Meio-campo","62"
"8269","25","Cuiaba","1","Lucas Mineiro","31","Meio-campo","39"
"8269","25","Fluminense","1","Thiago dos Santos","29","Zagueiro","22"
"8269","25","Fluminense","2","Martinelli","8","Meio-campo","40"
"8270","25","Atletico-MG","1","Paulinho","10","Meio-campo","78"
"8270","25","Internacional","2","Hugo Mallo","2","Zagueiro","99"
"8270","25","Internacional","1","Igor Gomes","21","Zagueiro","78"
"8271","25","Cruzeiro","1","Wesley Ribeiro Silva","11","Meio-campo","38"
"8271","25","America-MG","1","Alexandre Egea","16","Meio-campo","91"
"8271","25","America-MG","1","Esteban Burgos","26","Zagueiro","18"
"8271","25","Cruzeiro","1","Bruno Rodrigues","9","Atacante","81"
"8271","25","Cruzeiro","1","Matheus Jussa","18","Meio-campo","30"
"8271","25","America-MG","1","Washington Aguerre","93","Goleiro","81"
"8271","25","Cruzeiro","2","Fernando Henrique Pereira","15","Meio-campo","94"
"8273","25","Santos","1","João Paulo","34","Goleiro","60"
"8273","25","Santos","1","Tomás Rincón","25","Meio-campo","51"
"8273","25","Vasco","1","Sebastián Ferreira","9","Atacante","55"
"8273","25","Santos","2","Rodrigo Fernández","14","Meio-campo","61"
"8273","25","Vasco","2","Gary Medel","17","Zagueiro","60"
"8273","25","Santos","1","Douglas Moreira","19","Meio-campo","98"
"8273","25","Santos","1","Yeferson Soteldo","10","Atacante","60"
"8273","25","Santos","1","José Rodolfo Pires Ribeiro","16","Zagueiro","24"
"8273","25","Santos","2","Lucas Rafael Araújo Lima","23","Meio-campo","60"
"8272","25","Coritiba","1","Marcelino Moreno","10","Meio-campo","39"
"8272","25","Athletico-PR","1","Tomás Cuello","28","Atacante","81"
"8272","25","Athletico-PR","1","Carlos de Menezes Júnior","25","Zagueiro","12"
"8272","25","Coritiba","1","Diogo de Oliveira Barbosa","18","Meio-campo","57"
"8272","25","Athletico-PR","1","Thiago Heleno","44","Zagueiro","88"
"8272","25","Athletico-PR","1","Agustín Canobbio","14","Meio-campo","52"
"8274","25","Bragantino","1","Cleiton Schwengber","1","Goleiro","93"
"8274","25","Bragantino","1","Aderlan Silva","13","Zagueiro","75"
"8274","25","Palmeiras","1","Vanderlan","6","Zagueiro","43"
"8274","25","Bragantino","1","Thiago Borbas","18","Atacante","97"
"8274","25","Bragantino","1","Lucas Evangelista","8","Meio-campo","76"
"8274","25","Palmeiras","1","Luan Garcia Teixeira","13","Zagueiro","97"
"8275","25","Botafogo-RJ","1","João Victor Santos Sá","7","Meio-campo","75"
